BOF FOUO 20140508 20140508 0000500 0000089
146323332||BRP42||3|Z5|20040311|20140225|20140122|20130226|Entity 87 Legal Business Name|Entity 87 DBA Name|Entity 87 Company Division Name||Entity 87 Address Line 1||MEMPHIS|TN|38104|2127|USA|09|19360101|0930|92|92||2A|||0005|2R~80~NG~QW~VW|3|622110|0002|622110N~921190N|0000||N||Entity 87 Mailing Address Line 1|Entity 87 Mailing Address Line 2|MEMPHIS|38104|2127|USA|TN|SAM|A|MERICA|Entity 87 POC TITLE|Entity 87 Address Line 1|Entity 87 Address Line 2|MEMPHIS|38104|2127|USA|TN|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 87 POC Title|Entity 87 Address Line 1|Entity 87 Address Line 2|MEMPHIS|38104|2127|USA|TN|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||SAM|A|MERICA|Entity 87 POC Title|Entity 87 Address Line 1|Entity 87 Address Line 2|MEMPHIS|38104|2127|USA|TN|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 87 POC Title|Entity 87 Address Line 1|Entity 87 Address Line 2|MEMPHIS|38104|2127|USA|TN|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||Entity 87 HQ Parent Name|926891516|Entity 87 Address Line 1||WASHINGTON|204200001|USA|DC|||161906193|Entity 87 Address Line 1||WASHINGTON|20002||DC|||161906193|Entity 87 Address Line 1||WASHINGTON|20002||DC||Y|20081111|U|Entity 87 D&B Monitoring Legal Business Name|Entity 87 D&B Monitoring DBA Name|Entity 87 Address Line 1||MEMPHIS|381042127|USA|TN|N|||||||||||||||2500|400000000|SAM||MERICA|Entity 87 POC Title|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 87 POC Title|Entity 87 Address Line 1|Entity 87 Address Line 2|MEMPHIS|38104|2127|USA|TN|5555555555|||5555555555|something@sam.gov|0000||N||0000||0001|LS^2500^400000000^0^0||0000||500000000|Federal|48|3600|VETERANS AFFAIRS DEPARTMENT OF|3600|VETERANS AFFAIRS DEPARTMENT OF|00614|SAM|A|MERICA|Entity 87 POC Title|Entity 87 Address Line 1|Entity 87 Address Line 2|MEMPHIS|38104|2127|USA|TN|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 87 POC Title|Entity 87 Address Line 1|Entity 87 Address Line 2|MEMPHIS|38104|2127|USA|TN|5555555555|||5555555555|something@sam.gov|!end
148832876||Z21IH||3|Z2|20140108|20150108|20140122|20140110|Entity 454 Legal Business Name||||Entity 454 Address Line 1||PLEASANTON|CA|94566|3169|USA|15|19890713|1231||||2L|CA|USA|0004|27~2X~MF~VW||333318|0002|333249Y~333318Y|0002|AN93~AN94|Y||Entity 454 Mailing Address Line 1||PLEASANTON|94566|3169|USA|CA|SAM||MERICA|Entity 454 POC TITLE|Entity 454 Address Line 1||PLEASANTON|94566||USA|CA|5555555555||||something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA||Entity 454 Address Line 1||PLEASANTON|94566||USA|CA|5555555555||||something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||16|5000000|SAM||MERICA||5555555555||||something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
153915244||||3|Z3|20090923|20141112|20140122|20131112|Entity 45 Legal Business Name|Entity 45 DBA Name|||Entity 45 Address Line 1||ALEXANDRIA|VA|22302|1500|USA|08|20030607|||||2A|||0001|2R|1|921190|0001|921190N|0001|9999|N||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Entity 45 HQ Parent Name|001954718|Entity 45 Address Line 1||WASHINGTON|202500002|USA|DC|||161906193|Entity 45 Address Line 1||WASHINGTON|20501000||DC|||161906193|Entity 45 Address Line 1||WASHINGTON|20501000||DC|||||||||||||N|||||||||||||||||SAM||MERICA||5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 45 Address Line 1||ALEXANDRIA|22302||USA|VA|5555555555|||5555555555|something@sam.gov|0000||||0000||0000|||0000||0|Federal|48|1200|United States Dept of Agriculture|||12F3|SAM||MERICA||Entity 45 Address Line 1||ALEXANDRIA|22302||USA|VA|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 45 Address Line 1||ALEXANDRIA|22302||USA|VA|5555555555|||5555555555|something@sam.gov|!end
163376865||CG313||3|Z5|20030725|20140628|20140122|20130801|Entity 91 Legal Business Name|Entity 91 DBA Name|Entity 91 Company Division Name||Entity 91 Address Line 1||TOMAH|WI|54660|3105|USA|03|20121001|0930||||2A|||0004|2R~80~NG~VW|3|921190|0001|921190N|0000||N||Entity 91 Mailing Address Line 1||TOMAH|54660|3105|USA|WI|SAM||MERICA||Entity 91 Address Line 1||TOMAH|54660|3105|USA|WI|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA||Entity 91 Address Line 1||TOMAH|54660|3105|USA|WI|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||1159|500|SAM||MERICA||5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 91 Address Line 1||TOMAH|54660|3105|USA|WI|5555555555||||something@sam.gov|0000||N||0000||0000|||0000||8000000|Federal|48|3600|VETERANS AFFAIRS DEPARTMENT OF|3600|VETERANS AFFAIRS DEPARTMENT OF|00676|SAM||MERICA||Entity 91 Address Line 1||TOMAH|54660|3105|USA|WI|5555555555||||something@sam.gov|SAM||MERICA||Entity 91 Address Line 1||TOMAH|54660|3105|USA|WI|5555555555||||something@sam.gov|!end
165324125||D1PX0||3|Z2|20120822|20141202|20140122|20131202|Entity 374 Legal Business Name|Entity 374 DBA Name|||Entity 374 Address Line 1||BOCA RATON|FL|33432|1650|USA||20120801|1231|||www.entity374.com|2L|FL|USA|0003|2X~VW~XS||561612|0004|334220Y~334290Y~561612Y~561621Y|0000||Y||Entity 374 Mailing Address Line 1||BOCA RATON|33432||USA|FL|SAM||MERICA|Entity 374 POC TITLE|Entity 374 Address Line 1||BOCA RATON|33432||USA|FL|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA||Entity 374 Address Line 1||BOCA RATON|33432||USA|FL|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||40|120000|SAM||MERICA|Entity 374 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0001|ANY|||||||||||||||||||||||||||||||||||||||||!end
166921966||431M3||3|Z2|20040405|20140805|20140122|20130805|Entity 173 Legal Business Name|Entity 173 DBA Name|||Entity 173 Address Line 1||ANCHORAGE|AK|99503|5927|USA|00|20040205|1231||||2L|AK|USA|0006|05~27~2X~LJ~NB~VW||541191|0008|236220Y~238210Y~238910Y~493110Y~541191Y~541611Y~541614Y~541690Y|0000||N||Entity 173 Mailing Address Line 1|Entity 173 Mailing Address Line 2|ANCHORAGE|99503||USA|AK|SAM||MERICA||Entity 173 Address Line 1||ANCHORAGE|99503||USA|AK|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 173 Address Line 1||ANCHORAGE|99503||USA|AK|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 173 Address Line 1||ANCHORAGE|99503||USA|AK|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 173 Address Line 1||ANCHORAGE|99503||USA|AK|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 173 Address Line 1||ANCHORAGE|99503||USA|AK|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 173 Address Line 1||ANCHORAGE|99503||USA|AK|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||Entity 173 HQ Parent Name|145186289|Entity 173 Address Line 1||ANCHORAGE|995035927|USA|AK||Entity 173 Domestic Parent Name|145186289|Entity 173 Address Line 1||ANCHORAGE|995035927|USA|AK|5555555555|Entity 173 Global Parent Name|145186289|Entity 173 Address Line 1||ANCHORAGE|995035927|USA|AK||Y|20100420|T|Entity 173 D&B Monitoring Legal Business Name|Entity 173 D&B Monitoring DBA Name|Entity 173 Address Line 1||ANCHORAGE|995011968|USA|AK|N|||||||||||||||34|5114202|SAM||MERICA||5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0001|A620150705|0001|BL^10000000^25000000^0^0||0000||||||||||||||||||||||||||||||||||||||||||!end
169194821||V591N||3|Z1|20120822|20131128|20140122|20120910|Entity 379 Legal Business Name||||Entity 379 Address Line 1||POST FALLS|ID|83854||USA||20120715|1231||||ZZ|ID|USA|0002|A8~V2|||0000||0000||N||Entity 379 Mailing Address Line 1||ROCKFORD|99030||USA|WA|SAM||MERICA|Entity 379 POC TITLE|Entity 379 Address Line 1||ROCKFORD|99030||USA|WA|5555555555||||something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||SAM||MERICA|Entity 379 POC Title|Entity 379 Address Line 1||ROCKFORD|99030||USA|WA|5555555555||||something@sam.gov||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||||SAM||MERICA|Entity 379 POC Title|5555555555||||something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
175868379||M291S||3|Z2|20040929|20140626|20140122|20130626|Entity 131 Legal Business Name||||Entity 131 Address Line 1||ANCHORAGE|AK|99508|3126|USA|00|20040922|0930|93|93||2K|AK|USA|0006|05~23~27~2X~NB~VW||561210|0007|484210Y~493110Y~561110N~561210Y~561612Y~561720Y~811310N|0000||N||Entity 131 Mailing Address Line 1|Entity 131 Mailing Address Line 2|ANCHORAGE|99508|3126|USA|AK|SAM||MERICA|Entity 131 POC TITLE|Entity 131 Address Line 1|Entity 131 Address Line 2|ANCHORAGE|99508|3124|USA|AK|5555555555|||5555555555|something@sam.gov|SAM||||Entity 131 Address Line 1|Entity 131 Address Line 2|ANCHORAGE|99508||USA|AK|5555555555|||5555555555|something@sam.gov|SAM||||Entity 131 Address Line 1|Entity 131 Address Line 2|ANCHORAGE|99508||USA|AK|5555555555|||5555555555|something@sam.gov|SAM||||Entity 131 Address Line 1|Entity 131 Address Line 2|ANCHORAGE|99508||USA|AK|5555555555|||5555555555|something@sam.gov|SAM||MERICA|Entity 131 POC Title|Entity 131 Address Line 1|Entity 131 Address Line 2|ANCHORAGE|99508||USA|AK|5555555555|||5555555555|something@sam.gov|SAM||MERICA||Entity 131 Address Line 1|Entity 131 Address Line 2|ANCHORAGE|99508||USA|AK|5555555555|||5555555555|something@sam.gov||||||||||||||||||||||||||Entity 131 HQ Parent Name|076641612|Entity 131 Address Line 1||NOME|997620000|USA|AK||Entity 131 Domestic Parent Name|076641612|Entity 131 Address Line 1||NOME|997620000|USA|AK||Entity 131 Global Parent Name|076641612|Entity 131 Address Line 1||NOME|997620000|USA|AK|||20090903|T|Entity 131 D&B Monitoring Legal Business Name||Entity 131 Address Line 1||ANCHORAGE|995083126|USA|AK|N|||||||||||||||3|16374855|SAM||MERICA|Entity 131 POC Title|5555555555|||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0001|LS^3^16374855^0^0||0000||||||||||||||||||||||||||||||||||||||||||!end
179893821||||3|Z3|20040813|20140912|20140122|20130912|Entity 30 Legal Business Name||||Entity 30 Address Line 1||WASHINGTON|DC|20002|3210|USA|98|19811101|||||2A|||0001|2R|2||0001|921190N|0000||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Entity 30 HQ Parent Name|001954700|Entity 30 Address Line 1||WASHINGTON|204170001|USA|DC|||161906193|Entity 30 Address Line 1||WASHINGTON|20501000||DC|||161906193|Entity 30 Address Line 1||WASHINGTON|20501000||DC|||||||||||||N|||||||||||||||||SAM|A|MERICA||5555555555|||5555555555|something@sam.gov|SAM|A|MERICA||Entity 30 Address Line 1|Entity 30 Address Line 2|KANSAS CITY|64131|3009|USA|MO|5555555555|||5555555555|something@sam.gov|0000||||0000||0000|||0000||10000|Federal|48|4700|GENERAL SERVICES ADMINISTRATION|||4750|SAM||MERICA||Entity 30 Address Line 1|Entity 30 Address Line 2|KANSAS CITY|64131|3009|USA|MO|5555555555||||something@sam.gov|SAM|A|MERICA||Entity 30 Address Line 1|Entity 30 Address Line 2|WASHINGTON|20405||USA|DC|5555555555||||something@sam.gov|!end
182267959||7478Z||3|Z2|20040407|20140325|20140122|20130325|Entity 119 Legal Business Name||||Entity 119 Address Line 1||CAMPBELL|CA|95008|6616|USA|18|20031027|1231|93|93|www.entity119.com|2L|CA|USA|0003|2X~VW~XS||335999|0002|334290Y~335999Y|0002|5895~5955|N||Entity 119 Mailing Address Line 1||CAMPBELL|95008|6616|USA|CA|SAM||MERICA||Entity 119 Address Line 1||CAMPBELL|95008|6616|USA|CA|5555555555|113||5555555555|something@sam.gov|SAM||MERICA||Entity 119 Address Line 1||CAMPBELL|95008|6616|USA|CA|5555555555|112||5555555555|something@sam.gov|SAM||MERICA||Entity 119 Address Line 1|Entity 119 Address Line 2|MOUNTAIN VIEW|94043||USA|CA|5555555555|113||5555555555|something@sam.gov|SAM||MERICA||Entity 119 Address Line 1||CAMPBELL|95008||USA|CA|5555555555||||something@sam.gov|SAM||MERICA||Entity 119 Address Line 1||CAMPBELL|95008|6616|USA|CA|5555555555|113||5555555555|something@sam.gov|SAM||MERICA||Entity 119 Address Line 1||CAMPBELL|95008|6616|USA|CA|5555555555|||5555555555|something@sam.gov|||||||||||||||||||||||||||||||||||||||||||||||||||||Y|20110110|T|Entity 119 D&B Monitoring Legal Business Name||Entity 119 Address Line 1||CAMPBELL|950086616|USA|CA|N|||||||||||||||9|2000000|SAM||MERICA||5555555555|114||5555555555|something@sam.gov|||||||||||||||||0000||N||0000||0000|||0000||||||||||||||||||||||||||||||||||||||||||!end
